Student_ID,Status,Kohort,Is_Dropout,Skor_Risiko,Level_Risiko,Program_Studi,Jalur_Masuk,Kelas,Gender_Label,Kelompok_Usia,Age_at_enrollment,Status_Pernikahan,Debtor_Label,Tuition_fees_up_to_date_Label,Scholarship_holder_Label,Displaced_Label,Educational_special_needs_Label,International_Label,Admission_grade,Previous_qualification_grade,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Approval_Rate,Rata_Nilai,Kategori_Performa,Unemployment_rate,Inflation_rate,GDP
STD-0086,Dropout,Telah Selesai,1.0,78.1,Tinggi,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,106.7,113.0,6,4,14.2,6,4,13.25,66.7,13.72,Sedang (50-75%),15.5,2.8,-4.06
STD-0087,Dropout,Telah Selesai,1.0,55.4,Sedang,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,108.2,111.0,7,6,13.266666666666666,7,5,12.3,78.6,12.78,Baik (>75%),12.4,0.5,1.79
STD-0088,Graduate,Telah Selesai,0.0,2.4,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,136.1,142.0,6,6,13.857142857142858,6,6,15.0,100.0,14.43,Baik (>75%),13.9,-0.3,0.79
STD-0089,Graduate,Telah Selesai,0.0,4.8,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,139.8,131.0,5,5,13.4,5,5,12.8,100.0,13.1,Baik (>75%),10.8,1.4,1.74
STD-0090,Graduate,Telah Selesai,0.0,8.7,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,157.0,158.0,6,6,12.666666666666666,6,6,12.571428571428571,100.0,12.62,Baik (>75%),10.8,1.4,1.74
STD-0091,Dropout,Telah Selesai,1.0,9.6,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.0,122.0,7,6,12.516666666666666,7,6,12.516666666666666,85.7,12.52,Baik (>75%),7.6,2.6,0.32
STD-0092,Graduate,Telah Selesai,0.0,3.9,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,137.0,140.0,5,5,13.142857142857142,5,5,11.4,100.0,12.27,Baik (>75%),9.4,-0.8,-3.12
STD-0093,Graduate,Telah Selesai,0.0,1.7,Rendah,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,121.8,127.0,5,5,12.6,5,5,14.0,100.0,13.3,Baik (>75%),11.1,0.6,2.02
STD-0094,Dropout,Telah Selesai,1.0,94.2,Tinggi,Tourism,2nd phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.0,133.1,6,3,11.0,6,2,11.0,41.7,11.0,Rendah (25-50%),9.4,-0.8,-3.12
STD-0095,Graduate,Telah Selesai,0.0,13.2,Rendah,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,118.6,120.0,5,5,10.8,5,4,11.25,90.0,11.02,Baik (>75%),16.2,0.3,-0.92
STD-0096,Dropout,Telah Selesai,1.0,43.6,Sedang,Animation & Multimedia,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,122.3,137.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),10.8,1.4,1.74
STD-0097,Graduate,Telah Selesai,0.0,2.6,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,127.9,131.0,5,5,12.8,5,5,14.2,100.0,13.5,Baik (>75%),9.4,-0.8,-3.12
STD-0098,Graduate,Telah Selesai,0.0,6.6,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.3,130.0,6,6,14.166666666666666,6,6,12.2,100.0,13.18,Baik (>75%),15.5,2.8,-4.06
STD-0099,Dropout,Telah Selesai,1.0,99.9,Tinggi,Oral Hygiene,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.1,122.0,7,5,12.1,7,0,0.0,35.7,6.05,Rendah (25-50%),13.9,-0.3,0.79
STD-0100,Graduate,Telah Selesai,0.0,20.3,Rendah,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,160.0,160.0,6,6,14.166666666666666,6,5,13.77777777777778,91.7,13.97,Baik (>75%),12.4,0.5,1.79
STD-0101,Graduate,Telah Selesai,0.0,8.7,Rendah,Social Service,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,122.6,131.0,6,6,13.0,6,6,13.666666666666666,100.0,13.33,Baik (>75%),12.4,0.5,1.79
STD-0102,Graduate,Telah Selesai,0.0,17.6,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,128.0,132.0,7,7,13.467142857142855,8,8,15.011111111111113,100.0,14.24,Baik (>75%),12.4,0.5,1.79
STD-0103,Dropout,Telah Selesai,1.0,3.4,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,124.9,138.0,7,7,13.2375,8,7,13.742857142857144,93.3,13.49,Baik (>75%),13.9,-0.3,0.79
STD-0104,Graduate,Telah Selesai,0.0,3.4,Rendah,Communication Design,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.7,130.0,6,6,12.333333333333334,6,6,13.0,100.0,12.67,Baik (>75%),7.6,2.6,0.32
STD-0105,Graduate,Telah Selesai,0.0,3.8,Rendah,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.1,126.0,5,5,12.4,5,5,14.6,100.0,13.5,Baik (>75%),8.9,1.4,3.51
STD-0106,Dropout,Telah Selesai,1.0,99.8,Tinggi,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.7,148.0,7,5,14.0,7,0,0.0,35.7,7.0,Rendah (25-50%),13.9,-0.3,0.79
STD-0107,Graduate,Telah Selesai,0.0,0.9,Rendah,Social Service,Change of course,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,133.2,130.0,9,9,11.666666666666666,7,7,11.714285714285714,100.0,11.69,Baik (>75%),7.6,2.6,0.32
STD-0108,Dropout,Telah Selesai,1.0,87.4,Tinggi,Advertising & Marketing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Ya,Menunggak,Ya,Tidak,Tidak,Domestik,109.3,117.0,6,5,12.0,6,4,12.5,75.0,12.25,Sedang (50-75%),12.4,0.5,1.79
STD-0109,Graduate,Telah Selesai,0.0,28.5,Rendah,Advertising & Marketing,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,113.0,120.0,5,4,12.2,5,4,11.5,80.0,11.85,Baik (>75%),7.6,2.6,0.32
STD-0110,Graduate,Telah Selesai,0.0,2.5,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Ya,Lunas,Ya,Tidak,Tidak,Domestik,157.9,153.0,6,6,14.833333333333334,6,6,14.833333333333334,100.0,14.83,Baik (>75%),8.9,1.4,3.51
STD-0111,Graduate,Telah Selesai,0.0,2.7,Rendah,Nursing,3rd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,174.7,178.0,7,7,17.125,8,8,17.5875,100.0,17.36,Baik (>75%),13.9,-0.3,0.79
STD-0112,Graduate,Telah Selesai,0.0,11.6,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,128.8,129.0,7,6,12.666666666666666,7,6,12.666666666666666,85.7,12.67,Baik (>75%),7.6,2.6,0.32
STD-0113,Graduate,Telah Selesai,0.0,24.9,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,110.1,116.0,6,6,12.666666666666666,6,5,12.0,91.7,12.33,Baik (>75%),12.4,0.5,1.79
STD-0114,Graduate,Telah Selesai,0.0,0.6,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,121.0,135.0,6,6,11.333333333333334,6,6,11.5,100.0,11.42,Baik (>75%),12.4,0.5,1.79
STD-0115,Graduate,Telah Selesai,0.0,1.2,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,131.7,141.0,7,7,13.605,8,8,12.33125,100.0,12.97,Baik (>75%),15.5,2.8,-4.06
STD-0116,Graduate,Telah Selesai,0.0,44.8,Sedang,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,119.1,132.0,6,5,12.0,6,5,10.8,83.3,11.4,Baik (>75%),9.4,-0.8,-3.12
STD-0117,Dropout,Telah Selesai,1.0,99.5,Tinggi,Tourism,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,124.7,132.0,5,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-0118,Dropout,Telah Selesai,1.0,46.2,Sedang,Tourism,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.2,113.0,6,5,11.2,6,3,11.666666666666666,66.7,11.43,Sedang (50-75%),7.6,2.6,0.32
STD-0119,Graduate,Telah Selesai,0.0,9.3,Rendah,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,128.8,134.0,5,5,13.375,5,5,14.166666666666666,100.0,13.77,Baik (>75%),13.9,-0.3,0.79
STD-0120,Graduate,Telah Selesai,0.0,4.8,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,131.5,136.0,7,6,13.863333333333337,8,7,14.178571428571429,86.7,14.02,Baik (>75%),11.1,0.6,2.02
STD-0121,Graduate,Telah Selesai,0.0,2.2,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,123.4,129.0,5,5,12.4,5,5,13.4,100.0,12.9,Baik (>75%),7.6,2.6,0.32
STD-0122,Graduate,Telah Selesai,0.0,41.0,Sedang,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,132.8,137.0,6,6,13.333333333333334,6,5,11.8,91.7,12.57,Baik (>75%),7.6,2.6,0.32
STD-0123,Dropout,Telah Selesai,1.0,96.6,Tinggi,Basic Education,Change of course,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,108.7,115.0,6,3,12.666666666666666,6,3,10.0,50.0,11.33,Rendah (25-50%),9.4,-0.8,-3.12
STD-0124,Dropout,Telah Selesai,1.0,14.9,Rendah,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,138.1,129.0,6,6,12.0,6,4,11.5,83.3,11.75,Baik (>75%),7.6,2.6,0.32
STD-0125,Graduate,Telah Selesai,0.0,3.1,Rendah,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,126.5,131.0,5,5,10.6,5,5,11.8,100.0,11.2,Baik (>75%),12.4,0.5,1.79
STD-0126,Graduate,Telah Selesai,0.0,2.1,Rendah,Social Service,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,127.4,133.0,6,6,12.25,6,6,11.857142857142858,100.0,12.05,Baik (>75%),12.7,3.7,-1.7
STD-0127,Graduate,Telah Selesai,0.0,6.9,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.6,125.0,6,4,11.0,6,6,11.833333333333334,83.3,11.42,Baik (>75%),9.4,-0.8,-3.12
STD-0128,Graduate,Telah Selesai,0.0,2.5,Rendah,Social Service (eve),Over 23 years old,Kelas Malam,Perempuan,24-27,24,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,122.0,120.0,6,5,11.0,6,5,12.6,83.3,11.8,Baik (>75%),11.1,0.6,2.02
STD-0129,Dropout,Telah Selesai,1.0,3.7,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,118.2,128.0,6,6,13.166666666666666,6,6,13.0,100.0,13.08,Baik (>75%),10.8,1.4,1.74
STD-0130,Graduate,Telah Selesai,0.0,4.0,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,123.9,127.0,7,7,12.855555555555554,8,7,12.761111111111113,93.3,12.81,Baik (>75%),15.5,2.8,-4.06
STD-0131,Graduate,Telah Selesai,0.0,4.3,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,125.8,134.0,7,7,14.91875,8,8,15.355,100.0,15.14,Baik (>75%),15.5,2.8,-4.06
STD-0132,Dropout,Telah Selesai,1.0,97.0,Tinggi,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.3,132.0,6,4,11.5,6,3,11.0,58.3,11.25,Sedang (50-75%),10.8,1.4,1.74
STD-0133,Graduate,Telah Selesai,0.0,7.5,Rendah,Advertising & Marketing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,124.4,124.0,5,5,14.2,5,5,14.2,100.0,14.2,Baik (>75%),7.6,2.6,0.32
STD-0134,Graduate,Telah Selesai,0.0,4.4,Rendah,Journalism & Comm,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,126.0,133.1,6,6,12.5,6,6,13.0,100.0,12.75,Baik (>75%),15.5,2.8,-4.06
STD-0135,Graduate,Telah Selesai,0.0,42.1,Sedang,Social Service,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,121.5,125.0,6,5,11.666666666666666,6,4,11.0,75.0,11.33,Sedang (50-75%),13.9,-0.3,0.79
STD-0136,Graduate,Telah Selesai,0.0,36.3,Sedang,Nursing,Over 23 years old,Reguler (Siang),Perempuan,28-35,29,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.0,130.0,8,7,14.257142857142856,8,7,14.257142857142856,87.5,14.26,Baik (>75%),12.7,3.7,-1.7
STD-0137,Dropout,Telah Selesai,1.0,92.8,Tinggi,Social Service,Change of course,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.0,125.0,6,3,12.0,6,2,11.333333333333334,41.7,11.67,Rendah (25-50%),16.2,0.3,-0.92
STD-0138,Graduate,Telah Selesai,0.0,2.1,Rendah,Oral Hygiene,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,108.0,133.1,7,7,12.457142857142856,8,8,13.5625,100.0,13.01,Baik (>75%),15.5,2.8,-4.06
STD-0139,Graduate,Telah Selesai,0.0,3.9,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,132.3,131.0,7,6,11.683333333333332,7,6,11.683333333333332,85.7,11.68,Baik (>75%),7.6,2.6,0.32
STD-0140,Graduate,Telah Selesai,0.0,23.8,Rendah,Social Service (eve),Transfer,Kelas Malam,Perempuan,24-27,26,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,148.0,150.0,6,3,11.666666666666666,6,5,12.0,66.7,11.83,Sedang (50-75%),9.4,-0.8,-3.12
STD-0141,Dropout,Telah Selesai,1.0,89.5,Tinggi,Tourism,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Ya,Menunggak,Tidak,Ya,Tidak,Domestik,122.6,125.0,6,4,11.75,6,6,13.166666666666666,83.3,12.46,Baik (>75%),11.1,0.6,2.02
STD-0142,Graduate,Telah Selesai,0.0,49.2,Sedang,Basic Education,Over 23 years old,Reguler (Siang),Perempuan,24-27,27,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,102.5,130.0,6,5,13.2,6,5,12.0,83.3,12.6,Baik (>75%),7.6,2.6,0.32
STD-0143,Dropout,Telah Selesai,1.0,97.4,Tinggi,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,113.3,123.0,7,4,11.95,7,4,11.95,57.1,11.95,Sedang (50-75%),7.6,2.6,0.32
STD-0144,Dropout,Telah Selesai,1.0,57.8,Sedang,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,133.0,141.0,6,5,12.4,6,5,10.4,83.3,11.4,Baik (>75%),9.4,-0.8,-3.12
STD-0145,Dropout,Telah Selesai,1.0,65.0,Tinggi,Nursing,Holder of other higher course,Reguler (Siang),Perempuan,28-35,33,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,7,6,14.35,8,6,14.583333333333334,80.0,14.47,Baik (>75%),16.2,0.3,-0.92
STD-0146,Graduate,Telah Selesai,0.0,10.2,Rendah,Basic Education,Change of course,Reguler (Siang),Perempuan,28-35,35,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,128.3,140.0,21,21,12.61904761904762,19,19,12.789473684210526,100.0,12.7,Baik (>75%),12.4,0.5,1.79
STD-0147,Dropout,Telah Selesai,1.0,100.0,Tinggi,Journalism & Comm,Over 23 years old,Reguler (Siang),Perempuan,24-27,27,Single,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,104.0,133.1,6,5,12.0,6,0,0.0,41.7,6.0,Rendah (25-50%),11.1,0.6,2.02
STD-0148,Dropout,Telah Selesai,1.0,99.9,Tinggi,Communication Design,3rd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,122.3,131.0,6,6,12.166666666666666,6,0,0.0,50.0,6.08,Rendah (25-50%),15.5,2.8,-4.06
STD-0149,Dropout,Telah Selesai,1.0,99.6,Tinggi,Tourism,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,135.0,143.0,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),11.1,0.6,2.02
STD-0150,Dropout,Telah Selesai,1.0,99.2,Tinggi,Management,3rd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Ya,Menunggak,Tidak,Ya,Tidak,Domestik,119.1,132.0,5,3,10.0,5,3,10.571428571428571,60.0,10.29,Sedang (50-75%),10.8,1.4,1.74
STD-0151,Graduate,Telah Selesai,0.0,11.7,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,129.0,141.0,7,6,13.05,7,6,13.05,85.7,13.05,Baik (>75%),7.6,2.6,0.32
STD-0152,Dropout,Telah Selesai,1.0,99.7,Tinggi,Veterinary Nursing,Over 23 years old,Reguler (Siang),Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,162.3,133.1,6,2,11.0,6,0,0.0,16.7,5.5,Kritis (<25%),8.9,1.4,3.51
STD-0153,Graduate,Telah Selesai,0.0,9.1,Rendah,Communication Design,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,163.4,148.0,6,6,11.5,6,6,12.0,100.0,11.75,Baik (>75%),16.2,0.3,-0.92
STD-0154,Graduate,Telah Selesai,0.0,1.7,Rendah,Tourism,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,121.5,125.0,6,6,12.0,6,6,12.5,100.0,12.25,Baik (>75%),13.9,-0.3,0.79
STD-0155,Dropout,Telah Selesai,1.0,99.8,Tinggi,Management,Over 23 years old,Reguler (Siang),Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,118.0,140.0,5,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-0156,Dropout,Telah Selesai,1.0,100.0,Tinggi,Basic Education,Change of institution/course,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,134.0,139.0,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),12.4,0.5,1.79
STD-0157,Graduate,Telah Selesai,0.0,7.8,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,129.8,142.0,8,7,12.242857142857144,8,7,12.242857142857144,87.5,12.24,Baik (>75%),12.7,3.7,-1.7
STD-0158,Dropout,Telah Selesai,1.0,99.9,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Perempuan,24-27,27,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,152.0,130.0,5,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),8.9,1.4,3.51
STD-0159,Graduate,Telah Selesai,0.0,1.7,Rendah,Nursing,3rd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,122.8,126.0,8,8,12.93375,8,8,12.93375,100.0,12.93,Baik (>75%),9.4,-0.8,-3.12
STD-0160,Dropout,Telah Selesai,1.0,100.0,Tinggi,Informatics Engineering,Holder of other higher course,Reguler (Siang),Perempuan,28-35,35,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,150.0,150.0,5,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),13.9,-0.3,0.79
STD-0161,Graduate,Telah Selesai,0.0,7.5,Rendah,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,131.8,130.0,7,7,12.571428571428571,7,7,14.428571428571429,100.0,13.5,Baik (>75%),11.1,0.6,2.02
STD-0162,Graduate,Telah Selesai,0.0,22.9,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,132.1,138.0,5,4,13.75,5,4,14.333333333333334,80.0,14.04,Baik (>75%),10.8,1.4,1.74
STD-0163,Graduate,Telah Selesai,0.0,1.2,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,127.4,127.0,6,6,11.166666666666666,6,6,11.333333333333334,100.0,11.25,Baik (>75%),7.6,2.6,0.32
STD-0164,Graduate,Telah Selesai,0.0,11.2,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,129.5,140.0,8,7,12.324285714285711,8,7,12.324285714285711,87.5,12.32,Baik (>75%),10.8,1.4,1.74
STD-0165,Graduate,Telah Selesai,0.0,5.9,Rendah,Social Service,Tech. specialization holder,Reguler (Siang),Perempuan,21-23,21,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,126.7,130.0,6,6,12.166666666666666,6,6,11.714285714285714,100.0,11.94,Baik (>75%),13.9,-0.3,0.79
STD-0166,Graduate,Telah Selesai,0.0,20.9,Rendah,Social Service,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,116.5,128.0,6,5,11.142857142857142,6,4,11.25,75.0,11.2,Sedang (50-75%),16.2,0.3,-0.92
STD-0167,Graduate,Telah Selesai,0.0,59.9,Sedang,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,119.1,132.0,6,4,11.0,6,4,10.75,66.7,10.88,Sedang (50-75%),7.6,2.6,0.32
STD-0168,Graduate,Telah Selesai,0.0,8.9,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,126.5,149.0,8,7,12.914285714285713,8,7,12.914285714285713,87.5,12.91,Baik (>75%),12.7,3.7,-1.7
STD-0169,Graduate,Telah Selesai,0.0,10.9,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,149.8,155.0,6,6,13.833333333333334,6,6,14.166666666666666,100.0,14.0,Baik (>75%),16.2,0.3,-0.92
STD-0170,Graduate,Telah Selesai,0.0,41.4,Sedang,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,115.1,120.0,6,6,13.857142857142858,6,5,13.4,91.7,13.63,Baik (>75%),13.9,-0.3,0.79
STD-0171,Dropout,Telah Selesai,1.0,6.2,Rendah,Tourism,Over 23 years old,Reguler (Siang),Perempuan,>35,36,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,124.5,133.1,6,6,13.714285714285714,6,5,12.8,91.7,13.26,Baik (>75%),16.2,0.3,-0.92
STD-0172,Graduate,Telah Selesai,0.0,8.9,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,128.3,131.0,8,7,12.642857142857142,8,7,12.642857142857142,87.5,12.64,Baik (>75%),12.7,3.7,-1.7
STD-0173,Graduate,Telah Selesai,0.0,4.8,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,136.0,149.0,7,6,12.916666666666666,7,6,12.916666666666666,85.7,12.92,Baik (>75%),7.6,2.6,0.32
