Student_ID,Status,Kohort,Is_Dropout,Skor_Risiko,Level_Risiko,Program_Studi,Jalur_Masuk,Kelas,Gender_Label,Kelompok_Usia,Age_at_enrollment,Status_Pernikahan,Debtor_Label,Tuition_fees_up_to_date_Label,Scholarship_holder_Label,Displaced_Label,Educational_special_needs_Label,International_Label,Admission_grade,Previous_qualification_grade,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Approval_Rate,Rata_Nilai,Kategori_Performa,Unemployment_rate,Inflation_rate,GDP
STD-4312,Enrolled,Masih Aktif,,97.2,Tinggi,Oral Hygiene,Change of course,Reguler (Siang),Perempuan,24-27,25,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,100.0,126.0,7,3,13.0,8,3,11.666666666666666,40.0,12.33,Rendah (25-50%),10.8,1.4,1.74
STD-3757,Enrolled,Masih Aktif,,97.2,Tinggi,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Menunggak,Tidak,Tidak,Tidak,Domestik,130.0,130.0,6,5,13.2,6,3,12.0,66.7,12.6,Sedang (50-75%),12.4,0.5,1.79
STD-3653,Enrolled,Masih Aktif,,97.2,Tinggi,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,107.0,133.1,7,6,11.666666666666666,7,3,13.0,64.3,12.33,Sedang (50-75%),16.2,0.3,-0.92
STD-4137,Enrolled,Masih Aktif,,97.2,Tinggi,Journalism & Comm,Change of course,Reguler (Siang),Perempuan,21-23,23,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,105.0,119.0,6,3,11.333333333333334,6,2,11.0,41.7,11.17,Rendah (25-50%),16.2,0.3,-0.92
STD-3728,Enrolled,Masih Aktif,,97.1,Tinggi,Informatics Engineering,Over 23 years old,Reguler (Siang),Laki-laki,24-27,25,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,146.8,120.0,5,5,14.2,5,2,13.5,70.0,13.85,Sedang (50-75%),16.2,0.3,-0.92
STD-4387,Enrolled,Masih Aktif,,97.1,Tinggi,Basic Education,1st phase - Azores,Reguler (Siang),Perempuan,21-23,22,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,118.3,119.0,6,3,15.0,6,4,10.25,58.3,12.62,Sedang (50-75%),9.4,-0.8,-3.12
STD-4071,Enrolled,Masih Aktif,,97.0,Tinggi,Equinculture,Tech. specialization holder,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,150.0,150.0,6,5,11.6,6,2,11.0,58.3,11.3,Sedang (50-75%),13.9,-0.3,0.79
STD-3782,Enrolled,Masih Aktif,,97.0,Tinggi,Informatics Engineering,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.8,133.0,5,4,12.0,5,2,11.0,60.0,11.5,Sedang (50-75%),8.9,1.4,3.51
STD-3709,Enrolled,Masih Aktif,,96.8,Tinggi,Equinculture,Change of course,Reguler (Siang),Perempuan,<=20,18,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,120.7,127.0,5,1,12.0,5,3,12.0,40.0,12.0,Rendah (25-50%),12.7,3.7,-1.7
STD-4002,Enrolled,Masih Aktif,,96.8,Tinggi,Equinculture,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Ya,Menunggak,Tidak,Ya,Tidak,Domestik,131.8,143.0,6,5,12.4,6,5,14.166666666666666,83.3,13.28,Baik (>75%),8.9,1.4,3.51
STD-4069,Enrolled,Masih Aktif,,96.7,Tinggi,Informatics Engineering,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,148.5,146.0,5,4,10.0,5,1,16.0,50.0,13.0,Rendah (25-50%),10.8,1.4,1.74
STD-4398,Enrolled,Masih Aktif,,96.7,Tinggi,Communication Design,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,141.0,142.0,6,6,13.0,6,1,10.0,58.3,11.5,Sedang (50-75%),10.8,1.4,1.74
STD-4026,Enrolled,Masih Aktif,,96.7,Tinggi,Agronomy,Tech. specialization holder,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.0,130.0,7,3,10.666666666666666,6,2,11.5,38.5,11.08,Rendah (25-50%),15.5,2.8,-4.06
STD-4096,Enrolled,Masih Aktif,,96.6,Tinggi,Management,2nd phase - general,Reguler (Siang),Perempuan,21-23,23,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,115.0,115.0,5,2,10.0,5,1,12.0,30.0,11.0,Rendah (25-50%),9.4,-0.8,-3.12
STD-3962,Enrolled,Masih Aktif,,96.5,Tinggi,Management (evening),Transfer,Kelas Malam,Laki-laki,24-27,27,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.0,130.0,2,2,12.5,5,2,12.5,57.1,12.5,Sedang (50-75%),12.7,3.7,-1.7
STD-3631,Enrolled,Masih Aktif,,96.5,Tinggi,Social Service,3rd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,137.4,137.0,6,1,12.0,6,2,11.0,25.0,11.5,Kritis (<25%),10.8,1.4,1.74
STD-3775,Enrolled,Masih Aktif,,96.5,Tinggi,Equinculture,1st phase - general,Reguler (Siang),Perempuan,21-23,23,Single,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,141.3,143.0,6,6,14.0,6,4,13.0,83.3,13.5,Baik (>75%),11.1,0.6,2.02
STD-3638,Enrolled,Masih Aktif,,96.4,Tinggi,Management,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Menunggak,Tidak,Tidak,Tidak,Domestik,138.8,143.0,5,3,11.333333333333334,5,2,13.5,50.0,12.42,Rendah (25-50%),8.9,1.4,3.51
STD-4289,Enrolled,Masih Aktif,,96.2,Tinggi,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,121.0,135.0,6,1,10.0,6,1,13.0,16.7,11.5,Kritis (<25%),9.4,-0.8,-3.12
STD-3765,Enrolled,Masih Aktif,,96.2,Tinggi,Management,International student,Reguler (Siang),Laki-laki,>35,40,Single,Ya,Lunas,Tidak,Tidak,Tidak,Internasional,100.0,133.1,5,1,11.0,5,1,10.0,20.0,10.5,Kritis (<25%),11.1,0.6,2.02
STD-3667,Enrolled,Masih Aktif,,95.9,Tinggi,Social Service,Change of course,Reguler (Siang),Perempuan,21-23,21,Single,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,126.6,143.0,10,8,11.5,6,4,10.0,75.0,10.75,Sedang (50-75%),9.4,-0.8,-3.12
STD-3774,Enrolled,Masih Aktif,,95.6,Tinggi,Management,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,113.5,118.0,5,2,11.5,5,3,10.0,50.0,10.75,Rendah (25-50%),11.1,0.6,2.02
STD-4299,Enrolled,Masih Aktif,,95.6,Tinggi,Equinculture,Change of course,Reguler (Siang),Laki-laki,28-35,33,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.0,130.0,5,1,13.0,5,3,14.0,40.0,13.5,Rendah (25-50%),9.4,-0.8,-3.12
STD-3892,Enrolled,Masih Aktif,,95.6,Tinggi,Informatics Engineering,Holder of other higher course,Reguler (Siang),Laki-laki,28-35,30,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,180.0,180.0,5,4,14.5,5,3,16.2,70.0,15.35,Sedang (50-75%),13.9,-0.3,0.79
STD-3719,Enrolled,Masih Aktif,,95.6,Tinggi,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Menunggak,Tidak,Tidak,Tidak,Domestik,132.0,125.0,6,5,12.2,6,4,10.833333333333334,75.0,11.52,Sedang (50-75%),13.9,-0.3,0.79
STD-4075,Enrolled,Masih Aktif,,95.5,Tinggi,Journalism & Comm,2nd phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,127.9,124.0,6,3,13.666666666666666,6,4,10.25,58.3,11.96,Sedang (50-75%),9.4,-0.8,-3.12
STD-4117,Enrolled,Masih Aktif,,95.3,Tinggi,Advertising & Marketing,2nd phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,109.1,115.0,6,4,12.25,6,4,13.4,66.7,12.82,Sedang (50-75%),11.1,0.6,2.02
STD-4311,Enrolled,Masih Aktif,,95.3,Tinggi,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,21-23,23,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,160.0,160.0,6,4,13.4,6,2,13.5,50.0,13.45,Rendah (25-50%),12.4,0.5,1.79
STD-4011,Enrolled,Masih Aktif,,95.0,Tinggi,Communication Design,Change of course,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,112.5,117.0,6,3,11.666666666666666,6,4,10.333333333333334,58.3,11.0,Sedang (50-75%),13.9,-0.3,0.79
STD-3906,Enrolled,Masih Aktif,,95.0,Tinggi,Informatics Engineering,2nd phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.0,133.1,5,5,11.166666666666666,5,3,10.8,80.0,10.98,Baik (>75%),12.4,0.5,1.79
STD-4264,Enrolled,Masih Aktif,,94.9,Tinggi,Journalism & Comm,Change of course,Reguler (Siang),Laki-laki,21-23,23,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.0,121.0,6,1,13.0,6,4,11.25,41.7,12.12,Rendah (25-50%),9.4,-0.8,-3.12
STD-4278,Enrolled,Masih Aktif,,94.8,Tinggi,Management,2nd phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Ya,Menunggak,Tidak,Ya,Tidak,Domestik,115.5,120.0,5,4,12.5,5,5,10.5,90.0,11.5,Baik (>75%),8.9,1.4,3.51
STD-4033,Enrolled,Masih Aktif,,94.8,Tinggi,Informatics Engineering,Transfer,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,117.5,136.0,5,4,11.8,5,2,11.5,60.0,11.65,Sedang (50-75%),15.5,2.8,-4.06
STD-3706,Enrolled,Masih Aktif,,94.7,Tinggi,Management,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,112.2,116.0,5,3,11.333333333333334,5,2,10.666666666666666,50.0,11.0,Rendah (25-50%),10.8,1.4,1.74
STD-4405,Enrolled,Masih Aktif,,94.7,Tinggi,Agronomy,Over 23 years old,Reguler (Siang),Laki-laki,28-35,28,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.0,130.0,13,8,11.625,10,6,11.0,60.9,11.31,Sedang (50-75%),15.5,2.8,-4.06
STD-3882,Enrolled,Masih Aktif,,94.6,Tinggi,Informatics Engineering,2nd phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.7,131.0,5,4,12.0,5,2,12.5,60.0,12.25,Sedang (50-75%),10.8,1.4,1.74
STD-4420,Enrolled,Masih Aktif,,94.4,Tinggi,Basic Education,1st phase - Azores,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,110.4,116.0,6,5,12.6,6,3,11.666666666666666,66.7,12.13,Sedang (50-75%),9.4,-0.8,-3.12
STD-4093,Enrolled,Masih Aktif,,94.4,Tinggi,Management,1st phase - general,Reguler (Siang),Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,106.0,133.1,5,2,10.5,5,1,11.0,30.0,10.75,Rendah (25-50%),12.7,3.7,-1.7
STD-3989,Enrolled,Masih Aktif,,94.1,Tinggi,Nursing,Transfer,Reguler (Siang),Laki-laki,21-23,22,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,153.0,100.0,6,3,14.5,7,4,14.375,53.8,14.44,Sedang (50-75%),15.5,2.8,-4.06
STD-3750,Enrolled,Masih Aktif,,94.0,Tinggi,Veterinary Nursing,Short cycle holder,Reguler (Siang),Perempuan,21-23,23,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,143.3,140.0,12,9,13.666666666666666,9,6,13.5,71.4,13.58,Sedang (50-75%),8.9,1.4,3.51
STD-4292,Enrolled,Masih Aktif,,93.7,Tinggi,Basic Education,Over 23 years old,Reguler (Siang),Perempuan,28-35,33,Divorced,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,108.0,133.1,7,7,12.857142857142858,7,6,12.666666666666666,92.9,12.76,Baik (>75%),8.9,1.4,3.51
STD-3809,Enrolled,Masih Aktif,,93.6,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,146.6,163.0,6,5,13.6,6,4,11.75,75.0,12.68,Sedang (50-75%),9.4,-0.8,-3.12
STD-4170,Enrolled,Masih Aktif,,93.6,Tinggi,Basic Education,Change of course,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,110.0,118.0,6,4,12.25,6,4,11.5,66.7,11.88,Sedang (50-75%),10.8,1.4,1.74
STD-4023,Enrolled,Masih Aktif,,93.6,Tinggi,Informatics Engineering,Change of course,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,100.0,128.0,5,5,12.0,5,2,10.5,70.0,11.25,Sedang (50-75%),13.9,-0.3,0.79
STD-4078,Enrolled,Masih Aktif,,93.2,Tinggi,Informatics Engineering,2nd phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Internasional,121.0,122.0,5,4,14.25,5,1,10.0,50.0,12.12,Rendah (25-50%),8.9,1.4,3.51
STD-4250,Enrolled,Masih Aktif,,93.2,Tinggi,Management (evening),Change of course,Kelas Malam,Perempuan,28-35,29,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,122.5,120.0,13,8,10.5,12,9,10.333333333333334,68.0,10.42,Sedang (50-75%),9.4,-0.8,-3.12
STD-4263,Enrolled,Masih Aktif,,93.2,Tinggi,Equinculture,Tech. specialization holder,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,6,5,12.4,6,2,15.0,58.3,13.7,Sedang (50-75%),13.9,-0.3,0.79
STD-3968,Enrolled,Masih Aktif,,93.1,Tinggi,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Ya,Domestik,102.6,105.0,6,4,12.0,6,2,11.5,50.0,11.75,Rendah (25-50%),11.1,0.6,2.02
STD-4153,Enrolled,Masih Aktif,,93.1,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Perempuan,>35,50,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,119.9,120.0,5,2,10.5,5,3,11.0,50.0,10.75,Rendah (25-50%),12.7,3.7,-1.7
STD-4286,Enrolled,Masih Aktif,,93.0,Tinggi,Informatics Engineering,Tech. specialization holder,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.0,130.0,5,2,12.5,5,3,11.6,50.0,12.05,Rendah (25-50%),12.4,0.5,1.79
STD-4058,Enrolled,Masih Aktif,,92.8,Tinggi,Journalism & Comm,Change of course,Reguler (Siang),Laki-laki,21-23,22,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,124.2,128.0,6,3,11.333333333333334,6,3,12.333333333333334,50.0,11.83,Rendah (25-50%),15.5,2.8,-4.06
STD-4008,Enrolled,Masih Aktif,,92.7,Tinggi,Informatics Engineering,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,127.3,142.0,5,3,11.0,5,3,11.0,60.0,11.0,Sedang (50-75%),16.2,0.3,-0.92
STD-4017,Enrolled,Masih Aktif,,92.7,Tinggi,Informatics Engineering,Change of course,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,100.0,146.0,5,4,12.25,5,3,11.666666666666666,70.0,11.96,Sedang (50-75%),13.9,-0.3,0.79
STD-4303,Enrolled,Masih Aktif,,92.5,Tinggi,Management,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,124.8,116.0,5,2,14.333333333333334,5,2,12.5,40.0,13.42,Rendah (25-50%),7.6,2.6,0.32
STD-4368,Enrolled,Masih Aktif,,92.4,Tinggi,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,140.0,140.0,12,8,12.25,12,8,12.2,66.7,12.22,Sedang (50-75%),12.4,0.5,1.79
STD-3794,Enrolled,Masih Aktif,,92.3,Tinggi,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,122.2,125.0,5,1,11.0,5,2,12.5,30.0,11.75,Rendah (25-50%),7.6,2.6,0.32
STD-3703,Enrolled,Masih Aktif,,92.1,Tinggi,Tourism,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.7,136.0,6,3,10.333333333333334,6,3,10.333333333333334,50.0,10.33,Rendah (25-50%),10.8,1.4,1.74
STD-3720,Enrolled,Masih Aktif,,92.0,Tinggi,Nursing,Over 23 years old,Reguler (Siang),Perempuan,24-27,27,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,143.7,133.1,7,4,14.0,7,3,12.525,50.0,13.26,Rendah (25-50%),12.4,0.5,1.79
STD-3836,Enrolled,Masih Aktif,,91.9,Tinggi,Veterinary Nursing,Short cycle holder,Reguler (Siang),Perempuan,21-23,21,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,140.0,140.0,9,8,13.25,9,5,12.2,72.2,12.72,Sedang (50-75%),8.9,1.4,3.51
STD-3732,Enrolled,Masih Aktif,,91.8,Tinggi,Tourism,Tech. specialization holder,Reguler (Siang),Laki-laki,21-23,23,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,130.0,130.0,6,3,11.5,6,3,10.666666666666666,50.0,11.08,Rendah (25-50%),8.9,1.4,3.51
STD-4291,Enrolled,Masih Aktif,,91.7,Tinggi,Social Service,Tech. specialization holder,Reguler (Siang),Perempuan,21-23,21,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,136.1,140.0,6,3,12.0,6,2,12.5,41.7,12.25,Rendah (25-50%),12.4,0.5,1.79
STD-3784,Enrolled,Masih Aktif,,91.6,Tinggi,Management,2nd phase - general,Reguler (Siang),Laki-laki,21-23,22,Single,Tidak,Menunggak,Tidak,Tidak,Tidak,Domestik,115.7,116.0,5,4,11.5,5,4,14.0,80.0,12.75,Baik (>75%),8.9,1.4,3.51
STD-4202,Enrolled,Masih Aktif,,91.4,Tinggi,Communication Design,Change of course,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,122.8,135.0,6,3,11.0,6,2,11.333333333333334,41.7,11.17,Rendah (25-50%),10.8,1.4,1.74
STD-4422,Enrolled,Masih Aktif,,91.3,Tinggi,Communication Design,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,127.5,145.0,6,4,12.0,6,2,11.333333333333334,50.0,11.67,Rendah (25-50%),10.8,1.4,1.74
STD-3783,Enrolled,Masih Aktif,,91.2,Tinggi,Oral Hygiene,Change of institution/course,Reguler (Siang),Laki-laki,21-23,23,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,126.6,131.0,7,5,12.414285714285713,7,2,13.5,50.0,12.96,Rendah (25-50%),8.9,1.4,3.51
STD-3927,Enrolled,Masih Aktif,,91.1,Tinggi,Informatics Engineering,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,135.9,131.0,5,2,14.0,5,3,11.0,50.0,12.5,Rendah (25-50%),7.6,2.6,0.32
STD-3814,Enrolled,Masih Aktif,,91.1,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.0,121.0,6,3,12.0,6,4,10.25,58.3,11.12,Sedang (50-75%),10.8,1.4,1.74
STD-3668,Enrolled,Masih Aktif,,91.1,Tinggi,Social Service (eve),1st phase - general,Kelas Malam,Perempuan,21-23,23,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,122.8,120.0,6,2,10.0,5,1,10.0,27.3,10.0,Rendah (25-50%),9.4,-0.8,-3.12
STD-3972,Enrolled,Masih Aktif,,91.0,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,132.6,142.0,6,5,12.8,6,3,10.0,66.7,11.4,Sedang (50-75%),9.4,-0.8,-3.12
STD-3731,Enrolled,Masih Aktif,,90.5,Tinggi,Management,2nd phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.8,130.0,5,3,11.0,5,3,12.0,60.0,11.5,Sedang (50-75%),10.8,1.4,1.74
STD-3799,Enrolled,Masih Aktif,,90.4,Tinggi,Informatics Engineering,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,141.0,149.0,5,2,11.666666666666666,5,2,12.5,40.0,12.08,Rendah (25-50%),7.6,2.6,0.32
STD-4306,Enrolled,Masih Aktif,,90.3,Tinggi,Tourism,1st phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,125.0,133.1,6,5,11.333333333333334,6,2,11.5,58.3,11.42,Sedang (50-75%),12.7,3.7,-1.7
STD-3850,Enrolled,Masih Aktif,,90.2,Tinggi,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,98.9,101.0,6,4,12.5,6,2,12.666666666666666,50.0,12.58,Rendah (25-50%),11.1,0.6,2.02
STD-3964,Enrolled,Masih Aktif,,90.1,Tinggi,Informatics Engineering,Tech. specialization holder,Reguler (Siang),Laki-laki,>35,41,Married,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,160.0,160.0,7,5,14.333333333333334,6,6,14.636363636363637,84.6,14.48,Baik (>75%),12.4,0.5,1.79
STD-3672,Enrolled,Masih Aktif,,90.0,Tinggi,Animation & Multimedia,1st phase - Madeira,Reguler (Siang),Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,155.0,145.0,17,11,12.909090909090908,13,9,13.555555555555555,66.7,13.23,Sedang (50-75%),12.4,0.5,1.79
STD-3971,Enrolled,Masih Aktif,,89.7,Tinggi,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,140.0,140.0,6,5,14.2,6,2,13.5,58.3,13.85,Sedang (50-75%),13.9,-0.3,0.79
STD-4198,Enrolled,Masih Aktif,,89.6,Tinggi,Equinculture,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,109.3,117.0,5,4,12.5,5,2,13.0,60.0,12.75,Sedang (50-75%),12.7,3.7,-1.7
STD-4084,Enrolled,Masih Aktif,,89.6,Tinggi,Informatics Engineering,3rd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,124.9,134.0,5,3,10.666666666666666,5,3,11.333333333333334,60.0,11.0,Sedang (50-75%),8.9,1.4,3.51
STD-3700,Enrolled,Masih Aktif,,89.2,Tinggi,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,140.0,140.0,6,4,12.75,6,1,11.0,41.7,11.88,Rendah (25-50%),12.4,0.5,1.79
STD-4019,Enrolled,Masih Aktif,,89.0,Tinggi,Tourism,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,117.8,123.0,6,4,12.75,6,2,13.0,50.0,12.88,Rendah (25-50%),10.8,1.4,1.74
STD-4068,Enrolled,Masih Aktif,,89.0,Tinggi,Management,1st phase - general,Reguler (Siang),Laki-laki,24-27,27,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,146.4,166.0,5,3,10.0,5,1,13.0,40.0,11.5,Rendah (25-50%),7.6,2.6,0.32
STD-3965,Enrolled,Masih Aktif,,89.0,Tinggi,Nursing,Over 23 years old,Reguler (Siang),Perempuan,>35,48,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,115.2,133.1,7,4,11.75,7,3,11.725,50.0,11.74,Rendah (25-50%),11.1,0.6,2.02
STD-3891,Enrolled,Masih Aktif,,89.0,Tinggi,Agronomy,Over 23 years old,Reguler (Siang),Perempuan,>35,39,Divorced,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,100.7,133.1,6,2,13.0,6,3,13.0,41.7,13.0,Rendah (25-50%),15.5,2.8,-4.06
STD-4265,Enrolled,Masih Aktif,,88.7,Tinggi,Advertising & Marketing,Change of course,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,113.2,117.0,5,2,10.0,5,3,10.333333333333334,50.0,10.17,Rendah (25-50%),9.4,-0.8,-3.12
STD-4065,Enrolled,Masih Aktif,,88.6,Tinggi,Nursing,Over 23 years old,Reguler (Siang),Laki-laki,28-35,34,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,100.0,120.0,7,6,11.333333333333334,7,4,12.6,71.4,11.97,Sedang (50-75%),16.2,0.3,-0.92
STD-4056,Enrolled,Masih Aktif,,88.6,Tinggi,Journalism & Comm,1st phase - general,Reguler (Siang),Laki-laki,21-23,22,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,126.1,125.0,6,5,13.4,6,3,10.666666666666666,66.7,12.03,Sedang (50-75%),9.4,-0.8,-3.12
STD-3967,Enrolled,Masih Aktif,,88.3,Tinggi,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,132.1,124.0,6,2,10.5,6,3,11.0,41.7,10.75,Rendah (25-50%),7.6,2.6,0.32
STD-3996,Enrolled,Masih Aktif,,88.2,Tinggi,Communication Design,1st phase - Madeira,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,146.1,145.0,6,1,15.0,6,4,12.5,41.7,13.75,Rendah (25-50%),9.4,-0.8,-3.12
